position;x;y;z
0;0.00;-0.18;0.99
0;0.12;0.19;0.98
0;-0.04;-0.39;0.91
0;0.11;0.19;0.98
1;0.18;-0.25;0.97
0;0.11;0.19;0.97
3;0.65;-0.67;0.55
0;0.12;0.20;0.98
2;-0.42;-0.29;0.91
0;0.11;0.19;0.97
2;-0.65;-0.35;0.70
0;0.11;0.20;0.98
0;-0.09;-0.36;1.00
0;0.11;0.19;0.98
2;-0.24;-0.44;0.83
0;0.11;0.19;0.98
1;0.68;-0.35;0.36
0;0.12;0.19;0.97
1;0.53;-0.33;0.73
0;0.12;0.19;0.98
1;0.20;0.20;0.80
0;0.17;0.27;0.95
1;0.16;0.11;1.00
0;0.17;0.27;0.95
1;0.16;0.10;1.00
0;0.17;0.27;0.94
1;0.16;0.10;1.00
0;0.17;0.27;0.95
1;0.16;0.11;1.00
0;0.17;0.27;0.94
1;0.17;0.11;1.00
0;0.17;0.27;0.95
1;0.17;0.11;1.00
0;0.17;0.27;0.94
1;0.17;0.10;1.00
0;0.17;0.27;0.94
1;0.16;0.11;1.01
0;0.17;0.27;0.94
1;0.16;0.11;1.00
0;0.17;0.27;0.95
1;0.17;0.11;1.00
0;0.17;0.27;0.95
1;0.16;0.10;1.00
0;0.17;0.27;0.95
1;0.16;0.11;1.00
1;0.16;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.26;0.94
1;0.17;0.11;1.01
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.28;0.95
0;0.15;0.11;1.00
1;0.18;0.28;0.95
0;0.17;0.11;0.98
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.10;1.00
1;0.17;0.26;0.95
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;0.99
1;0.17;0.27;0.95
0;0.17;0.10;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.26;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.10;0.99
1;0.18;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.10;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.01
1;0.17;0.28;0.94
0;0.17;0.10;1.00
1;0.17;0.27;0.95
0;0.17;0.10;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.18;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.10;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.01
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.16;0.12;1.02
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.01
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.18;0.27;0.94
1;0.17;0.27;0.95
0;0.17;0.11;1.01
1;0.18;0.27;0.95
0;0.16;0.10;1.01
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.01
0;0.14;0.35;1.07
0;0.17;0.11;1.00
0;0.17;0.27;0.95
0;0.18;0.11;1.00
0;0.17;0.28;0.95
0;0.18;0.11;1.01
0;0.17;0.27;0.95
0;0.17;0.11;1.00
0;0.17;0.26;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.95
0;0.17;0.11;1.01
0;0.17;0.27;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.95
0;0.17;0.11;1.00
0;0.17;0.26;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.95
0;0.18;0.26;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.94
0;0.17;0.11;1.00
0;0.18;0.27;0.95
0;0.17;0.11;1.00
0;0.17;0.27;0.94
0;0.17;0.11;1.01
0;0.17;0.27;0.95
0;0.17;0.10;1.01
0;0.17;0.27;0.95
0;0.18;0.10;1.02
0;0.17;0.28;0.94
0;0.17;0.12;1.00
1;0.19;0.27;0.93
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.18;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.01
1;0.17;0.27;0.94
0;0.18;0.10;1.00
1;0.18;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.28;0.95
0;0.18;0.11;1.01
1;0.16;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;0.99
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.18;0.10;0.99
0;0.17;0.10;1.02
1;0.17;0.27;0.95
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.26;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.27;0.94
0;0.17;0.11;1.01
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.27;0.95
0;0.18;0.10;0.99
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.18;0.27;0.95
0;0.17;0.10;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.10;1.00
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.18;0.27;0.94
1;0.17;0.28;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.18;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.01
1;0.17;0.27;0.95
0;0.17;0.11;1.01
1;0.17;0.27;0.94
0;0.18;0.11;1.01
1;0.17;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.27;0.95
0;0.18;0.10;1.00
1;0.18;0.27;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.28;0.95
0;0.17;0.11;1.00
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.10;1.00
0;0.17;0.10;1.00
1;0.17;0.27;0.94
0;0.17;0.10;1.01
1;0.16;0.27;0.93
0;0.18;0.11;0.99
1;0.18;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.01
1;0.17;0.27;0.95
0;0.18;0.11;1.00
1;0.17;0.28;0.95
0;0.17;0.11;1.01
0;0.17;0.10;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.28;0.94
0;0.18;0.10;1.00
1;0.17;0.27;0.94
0;0.17;0.11;1.00
1;0.17;0.27;0.94
0;0.18;0.11;1.00
1;0.17;0.27;0.95
0;0.17;0.11;1.01
1;0.17;0.27;0.94
1;0.21;0.10;0.99
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.28;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.10;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.10;1.00
1;0.17;0.27;0.94
1;0.18;0.10;1.00
1;0.17;0.27;0.95
1;0.18;0.10;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.28;0.93
1;0.17;0.11;1.00
1;0.17;0.28;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.10;0.99
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.18;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.26;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.10;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.18;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.97
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.27;0.95
1;0.17;0.11;1.01
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.18;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.10;1.00
1;0.18;0.11;0.99
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.27;0.95
1;0.17;0.10;1.00
1;0.18;0.10;1.00
1;0.17;0.27;0.94
1;0.17;0.11;1.00
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;0.99
1;0.17;0.27;0.94
1;0.18;0.09;0.99
0;0.13;0.30;0.98
1;0.18;0.11;1.00
1;0.18;0.27;0.96
1;0.17;0.10;1.00
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.27;0.94
1;0.17;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.11;1.00
1;0.17;0.27;0.94
1;0.18;0.10;1.00
1;0.17;0.28;0.95
1;0.18;0.11;0.99
1;0.17;0.27;0.94
1;0.18;0.11;1.01
1;0.17;0.26;0.94
1;0.18;0.11;1.00
1;0.17;0.27;0.95
1;0.18;0.10;1.00
1;0.17;0.27;0.94
1;0.17;0.12;1.01
0;-0.06;0.11;0.74
1;0.18;0.11;1.00
0;0.03;-0.01;1.00
1;0.18;0.10;1.01
0;0.04;-0.01;1.00
1;0.18;0.11;1.01
0;0.05;-0.02;1.01
0;0.05;-0.01;1.00
0;0.00;0.13;1.02
0;0.05;-0.01;1.00
0;-0.04;0.11;1.04
0;0.05;-0.01;0.99
1;0.33;0.09;1.22
0;0.05;-0.01;0.98
2;-0.39;-0.08;0.53
0;0.05;-0.02;1.00
2;-0.69;0.00;0.77
0;0.05;-0.01;1.00
4;-0.06;0.37;-0.88
0;0.05;-0.01;1.00
2;-0.61;-0.24;0.62
0;0.05;-0.01;1.00
4;-0.56;-0.05;-0.81
0;0.05;-0.01;1.00
0;0.03;-0.21;0.75
0;0.05;-0.01;1.00
0;0.11;-0.04;1.02
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.01;0.99
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.04
0;0.05;-0.02;1.01
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.01
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.06;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.01
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;0.99
0;0.02;-0.02;1.03
0;0.05;-0.01;0.99
0;0.05;-0.01;1.00
0;0.01;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.01
0;0.05;-0.01;1.00
0;0.05;-0.02;1.01
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.01
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.06;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;0.99
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.04;-0.01;1.00
0;0.02;-0.02;1.03
0;0.06;-0.01;1.00
0;0.06;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.05
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.01;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.00;-0.03;1.05
0;0.05;-0.02;1.00
0;0.05;-0.02;1.00
0;0.01;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;0.99
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.03;1.05
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;0.99
0;0.01;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.01;-0.02;1.04
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.04
0;0.05;-0.01;1.01
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.02;-0.03;1.03
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.04;-0.01;1.00
0;0.01;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.02
0;0.04;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.01;-0.02;1.03
0;0.05;-0.02;0.99
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.01
0;0.02;-0.02;1.03
0;0.05;-0.02;0.98
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.03;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.04
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.01;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;0.99
0;0.01;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.03;1.03
0;0.05;-0.01;1.01
0;0.02;-0.02;1.02
0;0.05;-0.02;1.01
0;0.02;-0.03;1.03
0;0.05;-0.01;0.99
0;0.02;-0.02;1.01
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.04
0;0.05;-0.02;0.99
0;0.02;-0.03;1.03
0;0.05;-0.01;1.01
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;0.97
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.01;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;0.99
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.01;-0.02;1.03
0;0.02;-0.03;1.05
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;0.99
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.01
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.01;-0.03;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.01;-0.02;1.02
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.04
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.07
0;0.05;-0.01;1.01
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.01;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.02
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.02
0;0.05;-0.01;1.00
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.04;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.02
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.01
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.01;-0.02;1.03
0;0.05;-0.02;1.01
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.02
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.01
0;0.01;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.02;-0.03;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.05;-0.01;1.00
0;0.02;-0.02;1.04
0;0.02;-0.02;1.03
0;0.04;-0.01;1.02
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.03;1.03
0;0.02;-0.02;1.03
0;0.02;-0.02;1.03
0;0.05;-0.02;1.00
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.05;-0.02;1.01
0;0.02;-0.02;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
0;0.01;-0.03;1.03
0;0.05;-0.01;1.00
0;0.02;-0.02;1.03
